DATE,YEAR,WEEK,% WEIGHTED ILI,REGIONAL ILI BASELINE,ABOVE BASELINE,IS FLUWEEK,AGE 0-4,AGE 5-24,AGE 25-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,TOTAL SPECIMENS,A (Subtyping not Performed),A (2009 H1N1),A (H1),A (H3),B,Bvic,Byam,AVG WIND SPEED MONTHLY,COOLING DAYS MONTHLY,HEATING DAYS MONTHLY,PRECIPITATION MONTHLY,AVG TEMP MONTHLY,POPULATION,VAXEFFECTIVENESS,VACCINERATENATIONAL,AWND,PRCP,TAVG
2013-05-05,2013,18,0.805735,1.1,0,0,148,139,194,23,390,148,48194,183,1,0,0,1,15,0,0,3.3,24.2,123.2,122.9,15.1,14644797,49,42.1,2.648571428571429,0.0,11.671428571428573
2013-05-12,2013,19,0.690938,1.1,0,0,131,135,169,21,343,141,46388,167,0,1,0,0,9,0,0,3.3,24.2,123.2,122.9,15.1,14644797,49,42.1,2.7342857142857144,3.2023809523809526,15.266666666666667
2013-05-19,2013,20,0.623383,1.1,0,0,120,100,125,14,274,130,42855,176,0,1,0,0,3,0,0,3.3,24.2,123.2,122.9,15.1,14644797,49,42.1,3.437142857142857,0.6833333333333333,13.280952380952382
2013-05-26,2013,21,0.595752,1.1,0,0,96,83,114,19,248,118,40272,153,0,0,0,0,0,0,0,3.3,24.2,123.2,122.9,15.1,14644797,49,42.1,3.8714285714285714,8.840476190476192,14.499999999999998
2013-06-02,2013,22,0.581825,1.1,0,0,81,72,103,13,216,116,33958,151,0,0,0,0,0,0,0,3.3,83.4,23.8,219.0,20.3,14644797,49,42.1,3.108571428571429,2.952380952380952,20.53809523809524
2013-06-09,2013,23,0.408342,1.1,0,0,92,62,94,19,215,105,38597,158,0,0,0,0,1,0,0,3.3,83.4,23.8,219.0,20.3,14644797,49,42.1,3.245714285714286,11.628571428571428,17.466666666666665
2013-06-16,2013,24,0.47561,1.1,0,0,106,80,109,15,248,105,38356,135,0,0,0,1,0,0,0,3.3,83.4,23.8,219.0,20.3,14644797,49,42.1,3.0942857142857143,10.571428571428571,17.204761904761906
2013-06-23,2013,25,0.391668,1.1,0,0,91,62,78,10,197,103,36056,107,0,0,0,0,0,0,0,3.3,83.4,23.8,219.0,20.3,14644797,49,42.1,2.777142857142857,2.8523809523809525,20.185714285714283
2013-06-30,2013,26,0.430542,1.1,0,0,82,61,93,16,210,100,36964,116,1,0,0,0,0,0,0,2.8,161.8,5.0,92.7,23.4,14644797,49,42.1,3.0742857142857147,6.035714285714286,23.238095238095237
2013-07-07,2013,27,0.430427,1.1,0,0,66,66,84,11,174,97,29659,80,0,1,0,1,0,0,0,2.8,161.8,5.0,92.7,23.4,14644797,49,42.1,3.0028571428571427,3.264285714285714,25.847619047619048
2013-07-14,2013,28,0.384096,1.1,0,0,72,63,87,15,196,102,37789,102,1,0,0,1,0,0,0,2.8,161.8,5.0,92.7,23.4,14644797,49,42.1,2.4114285714285715,2.728571428571428,23.042857142857144
2013-07-21,2013,29,0.388478,1.1,0,0,88,55,78,7,187,100,35609,94,0,0,0,0,0,0,0,2.8,161.8,5.0,92.7,23.4,14644797,49,42.1,2.817142857142857,1.8309523809523807,27.49047619047619
2013-07-28,2013,30,0.343594,1.1,0,0,71,64,80,5,166,99,36701,85,0,0,0,1,0,0,0,2.8,161.8,5.0,92.7,23.4,14644797,49,42.1,2.7800000000000002,6.464285714285714,21.204761904761906
2013-08-04,2013,31,0.343561,1.1,0,0,74,49,77,8,172,99,36983,72,0,0,0,0,0,0,0,2.7,73.5,24.8,101.0,19.9,14644797,49,42.1,2.703333333333333,2.0833333333333335,21.811111111111114
2013-08-11,2013,32,0.392263,1.1,0,0,70,56,79,14,173,98,32544,94,0,0,0,5,0,0,0,2.7,73.5,24.8,101.0,19.9,14644797,49,42.1,3.0885714285714285,5.766666666666667,20.914285714285715
2013-08-18,2013,33,0.335119,1.1,0,0,74,48,71,8,160,98,35331,84,0,0,0,0,0,0,0,2.7,73.5,24.8,101.0,19.9,14644797,49,42.1,2.294285714285714,0.23095238095238096,19.928571428571427
2013-08-25,2013,34,0.413557,1.1,0,0,58,52,81,13,164,99,36482,73,0,0,0,1,0,0,0,2.7,73.5,24.8,101.0,19.9,14644797,49,42.1,2.562857142857143,0.6666666666666666,21.87142857142857
2013-09-01,2013,35,0.333156,1.1,0,0,66,48,76,13,162,100,39891,71,0,0,0,0,0,0,0,2.8,26.3,111.7,104.8,15.5,14644797,49,42.1,2.4057142857142857,4.957142857142857,21.523809523809522
2013-09-08,2013,36,0.304002,1.1,0,0,16,34,49,4,77,91,22274,62,0,0,0,0,0,0,0,2.8,26.3,111.7,104.8,15.5,14644797,49,42.1,2.725714285714286,5.561904761904762,19.228571428571428
2013-09-15,2013,37,0.338289,1.1,0,0,54,64,87,9,165,104,40965,92,0,0,0,0,0,0,0,2.8,26.3,111.7,104.8,15.5,14644797,49,42.1,2.802857142857143,5.585714285714286,19.099999999999998
2013-09-22,2013,38,0.460903,1.1,0,0,78,74,91,12,195,95,41210,100,1,1,0,1,0,0,0,2.8,26.3,111.7,104.8,15.5,14644797,49,42.1,2.791428571428572,2.2357142857142858,15.638095238095236
2013-09-29,2013,39,0.98459,1.1,0,0,64,143,167,16,265,97,43397,141,0,0,0,0,0,0,0,2.6,2.4,261.4,33.1,9.9,14644797,49,42.1,2.6114285714285717,0.019047619047619046,13.690476190476192
2013-10-06,2013,40,0.621395,1.0,0,0,117,168,212,20,368,176,59819,151,0,0,0,0,0,0,0,2.6,2.4,261.4,33.1,9.9,14644797,52,43.7,1.8428571428571427,1.3499999999999999,16.13809523809524
2013-10-13,2013,41,0.654441,1.0,0,0,126,195,234,16,391,180,60690,194,0,0,0,1,0,0,0,2.6,2.4,261.4,33.1,9.9,14644797,52,43.7,2.971428571428571,1.8857142857142861,13.29047619047619
2013-10-20,2013,42,0.741983,1.0,0,0,138,206,244,22,421,179,57316,201,0,0,0,0,0,0,0,2.6,2.4,261.4,33.1,9.9,14644797,52,43.7,2.225714285714286,0.8928571428571429,13.276190476190475
2013-10-27,2013,43,0.80209,1.0,0,0,164,163,196,13,391,171,56884,175,1,2,0,0,0,0,0,2.6,2.4,261.4,33.1,9.9,14644797,52,43.7,2.9200000000000004,0.1571428571428571,8.59047619047619
2013-11-03,2013,44,0.905562,1.0,0,0,142,210,237,12,403,167,55747,210,0,2,0,2,0,0,0,3.8,0.1,482.1,86.9,2.4,14644797,52,43.7,3.1185714285714288,1.207142857142857,8.676190476190476
2013-11-10,2013,45,0.955454,1.0,0,0,128,210,254,25,434,166,55998,218,0,1,0,2,0,0,0,3.8,0.1,482.1,86.9,2.4,14644797,52,43.7,3.1400000000000006,0.6595238095238096,5.6000000000000005
2013-11-17,2013,46,0.851659,1.0,0,0,165,162,232,13,440,171,55413,242,1,3,0,3,0,0,0,3.8,0.1,482.1,86.9,2.4,14644797,52,43.7,3.037142857142857,0.4595238095238095,4.20952380952381
2013-11-24,2013,47,0.692049,1.0,0,0,145,153,195,17,385,160,54301,224,1,4,0,1,1,0,0,3.8,0.1,482.1,86.9,2.4,14644797,52,43.7,4.46,1.6285714285714283,4.1761904761904765
2013-12-01,2013,48,0.91993,1.0,0,0,163,87,136,15,335,165,35927,203,1,8,0,2,0,0,0,3.1,0.0,668.6,89.2,-3.2,14644797,52,43.7,3.508571428571428,8.840476190476192,0.01904761904761879
2013-12-08,2013,49,0.825554,1.0,0,0,153,161,226,32,440,162,53511,311,5,23,0,1,4,0,0,3.1,0.0,668.6,89.2,-3.2,14644797,52,43.7,2.3942857142857146,1.5428571428571427,3.0333333333333337
2013-12-15,2013,50,1.06768,1.0,1,0,199,194,262,18,509,155,49366,297,3,21,0,2,2,0,0,3.1,0.0,668.6,89.2,-3.2,14644797,52,43.7,3.7714285714285714,3.4095238095238094,-4.219047619047619
2013-12-22,2013,51,1.1724,1.0,1,1,221,167,250,26,527,157,46193,299,4,56,0,5,1,0,0,3.1,0.0,668.6,89.2,-3.2,14644797,52,43.7,3.2514285714285713,1.711904761904762,-0.4857142857142859
2013-12-29,2013,52,1.58812,1.0,1,1,211,154,243,26,513,164,29548,400,4,138,0,3,2,0,0,3.1,0.0,668.6,89.2,-3.2,14644797,52,43.7,2.785714285714285,4.997619047619048,-1.4523809523809523
2014-01-05,2014,1,1.60948,1.0,1,1,214,118,229,30,509,158,29176,500,17,132,0,9,3,0,0,3.8,0.0,713.2,79.4,-5.3,14703653,52,43.7,3.6857142857142855,1.4761904761904763,-7.804761904761904
2014-01-12,2014,2,1.39198,1.0,1,1,199,228,393,31,689,162,48437,670,38,207,0,16,3,0,0,3.8,0.0,713.2,79.4,-5.3,14703653,52,43.7,3.8285714285714283,5.076190476190477,-2.376190476190476
2014-01-19,2014,3,1.67317,1.0,1,1,260,313,498,34,861,158,49402,764,31,244,0,18,3,0,0,3.8,0.0,713.2,79.4,-5.3,14703653,52,43.7,2.5857142857142854,3.492857142857143,2.8666666666666667
2014-01-26,2014,4,1.87667,1.0,1,1,244,394,554,32,889,160,47355,771,38,199,0,34,2,0,0,3.8,0.0,713.2,79.4,-5.3,14703653,52,43.7,4.931428571428571,0.31428571428571433,-7.942857142857142
2014-02-02,2014,5,2.03318,1.0,1,1,251,504,659,32,1004,163,55050,750,42,182,0,14,4,0,0,3.6,0.0,659.1,94.3,-4.7,14703653,52,43.7,3.0,0.20952380952380953,-3.423809523809523
2014-02-09,2014,6,2.24365,1.0,1,1,259,527,676,42,1036,162,49478,643,30,134,0,28,2,0,0,3.6,0.0,659.1,94.3,-4.7,14703653,52,43.7,2.568571428571428,3.323809523809524,-3.7857142857142856
2014-02-16,2014,7,1.75096,1.0,1,1,215,445,582,24,868,165,51617,641,30,115,0,16,6,0,0,3.6,0.0,659.1,94.3,-4.7,14703653,52,43.7,4.606666666666666,5.619444444444444,-3.911111111111111
2014-02-23,2014,8,1.78771,1.0,1,1,188,300,440,18,702,164,45718,620,21,89,0,19,4,0,0,3.6,0.0,659.1,94.3,-4.7,14703653,52,43.7,3.0942857142857148,3.5452380952380955,-0.5952380952380951
2014-03-02,2014,9,1.51318,1.0,1,1,191,284,386,34,672,155,51941,553,15,55,0,26,7,0,0,4.2,0.0,567.9,104.6,-0.1,14703653,52,43.7,3.8057142857142856,0.661904761904762,-4.966666666666666
2014-03-09,2014,10,1.53377,1.0,1,1,164,328,412,32,648,148,49685,478,26,27,0,26,9,0,0,4.2,0.0,567.9,104.6,-0.1,14703653,52,43.7,3.142857142857143,0.011904761904761904,-4.033333333333333
2014-03-16,2014,11,1.35777,1.0,1,1,188,207,299,24,545,153,43939,537,32,34,0,36,13,0,0,4.2,0.0,567.9,104.6,-0.1,14703653,52,43.7,4.425714285714286,2.9523809523809526,1.1952380952380952
2014-03-23,2014,12,1.69082,1.0,1,1,196,295,395,29,665,148,47863,505,32,22,0,62,29,0,0,4.2,0.0,567.9,104.6,-0.1,14703653,52,43.7,3.9142857142857146,2.107142857142857,0.37619047619047624
2014-03-30,2014,13,1.59596,1.0,1,1,165,294,387,45,650,143,49534,555,33,18,0,62,41,0,0,4.3,0.8,283.8,92.4,9.0,14703653,52,43.7,5.042857142857144,8.973809523809525,0.8428571428571426
2014-04-06,2014,14,1.82481,1.0,1,1,180,412,532,41,825,151,51407,541,18,10,0,59,63,0,0,4.3,0.8,283.8,92.4,9.0,14703653,52,43.7,3.9257142857142853,2.378571428571429,4.857142857142857
2014-04-13,2014,15,1.96088,1.0,1,1,201,518,649,59,976,157,52977,603,38,5,0,71,71,0,0,4.3,0.8,283.8,92.4,9.0,14703653,52,43.7,3.7942857142857145,2.454761904761905,10.042857142857143
2014-04-20,2014,16,1.73466,1.0,1,1,157,416,528,47,789,148,50443,499,30,8,0,49,55,0,0,4.3,0.8,283.8,92.4,9.0,14703653,52,43.7,4.885714285714285,4.254761904761905,7.952380952380952
2014-04-27,2014,17,1.55579,1.0,1,1,145,277,385,40,629,151,44949,538,15,7,0,39,79,0,0,4.3,0.8,283.8,92.4,9.0,14703653,52,43.7,4.2942857142857145,2.4833333333333334,9.60952380952381
2014-05-04,2014,18,1.25236,1.0,1,1,125,224,306,30,514,142,49417,450,5,1,0,31,67,0,0,3.5,10.0,112.5,85.9,15.0,14703653,52,43.7,3.874285714285715,5.054761904761905,10.171428571428573
2014-05-11,2014,19,1.29032,1.0,1,1,122,220,298,24,490,136,47170,316,1,2,0,9,31,0,0,3.5,10.0,112.5,85.9,15.0,14703653,52,43.7,3.471428571428572,1.1642857142857141,14.19047619047619
2014-05-18,2014,20,1.0337,1.0,1,1,129,134,185,36,390,126,43223,302,1,2,0,4,23,0,0,3.5,10.0,112.5,85.9,15.0,14703653,52,43.7,3.982857142857143,3.330952380952381,16.261904761904763
2014-05-25,2014,21,0.513504,1.0,0,0,116,89,126,20,289,111,42528,254,1,1,0,3,12,0,0,3.5,10.0,112.5,85.9,15.0,14703653,52,43.7,2.8657142857142857,2.5523809523809518,14.004761904761905
2014-06-01,2014,22,0.480187,1.0,0,0,100,56,93,16,222,102,33764,203,0,0,0,0,5,0,0,3.2,59.2,19.8,86.2,19.6,14703653,52,43.7,3.2800000000000007,1.9261904761904762,14.095238095238093
2014-06-08,2014,23,0.549795,1.0,0,0,114,91,128,14,273,99,37513,225,2,0,0,1,0,0,0,3.2,59.2,19.8,86.2,19.6,14703653,52,43.7,2.811428571428572,2.0071428571428576,18.400000000000002
2014-06-15,2014,24,0.445091,1.0,0,0,101,78,105,12,236,100,38797,172,0,0,0,0,1,0,0,3.2,59.2,19.8,86.2,19.6,14703653,52,43.7,3.0885714285714285,4.871428571428572,18.404761904761905
2014-06-22,2014,25,0.440756,1.0,0,0,90,83,108,14,224,100,37940,160,1,0,0,0,0,0,0,3.2,59.2,19.8,86.2,19.6,14703653,52,43.7,3.345714285714286,0.769047619047619,20.604761904761908
2014-06-29,2014,26,0.469904,1.0,0,0,108,66,97,13,233,98,36127,133,0,0,0,0,3,0,0,3.4,116.1,3.3,120.2,22.0,14703653,52,43.7,3.313333333333333,4.163888888888889,20.92222222222222
2014-07-06,2014,27,0.702276,1.0,0,0,97,64,88,18,216,94,29425,127,0,0,0,0,0,0,0,3.4,116.1,3.3,120.2,22.0,14703653,52,43.7,4.162857142857143,9.55952380952381,23.595238095238095
2014-07-13,2014,28,0.355917,1.0,0,0,88,46,63,9,171,89,35355,127,0,0,0,0,0,0,0,3.4,116.1,3.3,120.2,22.0,14703653,52,43.7,3.602857142857143,0.6357142857142856,23.452380952380953
2014-07-20,2014,29,0.401355,1.0,0,0,85,58,80,6,181,93,35147,126,0,0,0,0,0,0,0,3.4,116.1,3.3,120.2,22.0,14703653,52,43.7,2.4257142857142857,4.064285714285714,21.923809523809524
2014-07-27,2014,30,0.391262,1.0,0,0,79,62,88,10,188,95,35454,118,0,0,0,1,0,0,0,3.4,116.1,3.3,120.2,22.0,14703653,52,43.7,3.0485714285714285,2.5404761904761908,22.14761904761904
2014-08-03,2014,31,0.533088,1.0,0,0,73,44,72,15,168,93,34703,93,0,0,0,0,0,0,0,2.8,66.2,23.6,76.8,19.7,14703653,52,43.7,2.5685714285714285,2.745238095238095,20.51904761904762
2014-08-10,2014,32,0.357373,1.0,0,0,74,59,77,7,165,93,34347,85,0,0,0,1,0,0,0,2.8,66.2,23.6,76.8,19.7,14703653,52,43.7,2.494285714285714,0.9952380952380954,21.880952380952376
2014-08-17,2014,33,0.39934,1.0,0,0,67,61,86,14,180,96,33409,133,0,0,0,1,0,0,0,2.8,66.2,23.6,76.8,19.7,14703653,52,43.7,3.0857142857142854,7.197619047619047,20.066666666666666
2014-08-24,2014,34,0.37084,1.0,0,0,60,55,82,8,169,96,34061,90,0,0,0,0,1,0,0,2.8,66.2,23.6,76.8,19.7,14703653,52,43.7,2.3771428571428572,1.230952380952381,18.904761904761905
2014-08-31,2014,35,0.378678,1.0,0,0,61,52,80,16,168,95,35599,101,0,0,0,3,0,0,0,2.9,39.1,100.7,30.9,16.3,14703653,52,43.7,3.1571428571428575,1.2761904761904759,21.504761904761903
2014-09-07,2014,36,0.443777,1.0,0,0,67,70,97,10,181,98,33346,108,0,0,0,0,0,0,0,2.9,39.1,100.7,30.9,16.3,14703653,52,43.7,3.0857142857142854,1.111904761904762,23.833333333333336
2014-09-14,2014,37,0.453362,1.0,0,0,81,77,99,10,204,97,38898,143,0,0,0,0,0,0,0,2.9,39.1,100.7,30.9,16.3,14703653,52,43.7,3.262857142857143,0.6214285714285713,16.81904761904762
2014-09-21,2014,38,0.532114,1.0,0,0,77,102,133,18,245,99,40607,191,0,0,0,0,0,0,0,2.9,39.1,100.7,30.9,16.3,14703653,52,43.7,2.6571428571428575,0.7000000000000001,14.247619047619045
2014-09-28,2014,39,0.594496,1.0,0,0,95,92,121,17,248,99,39024,180,1,0,0,0,0,0,0,3.7,4.0,238.0,102.8,10.7,14703653,52,43.7,2.751428571428572,0.14523809523809522,16.538095238095238
2014-10-05,2014,40,0.83061,1.2,0,0,101,185,229,9,352,146,51688,423,6,0,0,4,1,0,0,3.7,4.0,238.0,102.8,10.7,14703653,19,47.1,3.471428571428571,3.904761904761905,14.109523809523811
2014-10-12,2014,41,0.911129,1.2,0,0,109,199,236,17,386,150,51169,462,2,0,0,2,1,0,0,3.7,4.0,238.0,102.8,10.7,14703653,19,47.1,3.3485714285714288,1.0428571428571427,12.700000000000001
2014-10-19,2014,42,0.924083,1.2,0,0,82,192,245,9,357,148,45797,496,2,0,0,5,2,0,0,3.7,4.0,238.0,102.8,10.7,14703653,19,47.1,3.7599999999999993,4.133333333333333,16.076190476190476
2014-10-26,2014,43,0.785985,1.2,0,0,84,165,212,14,330,153,52589,462,1,1,0,1,1,0,0,3.7,4.0,238.0,102.8,10.7,14703653,19,47.1,4.8,6.4261904761904765,10.452380952380953
2014-11-02,2014,44,1.03529,1.2,0,0,115,218,273,15,433,157,53504,464,2,0,0,2,3,0,0,3.7,0.0,459.9,97.7,3.1,14703653,19,47.1,4.131428571428572,1.5404761904761906,9.123809523809523
2014-11-09,2014,45,1.17701,1.2,0,0,145,262,316,19,504,161,53872,558,0,0,0,4,3,0,0,3.7,0.0,459.9,97.7,3.1,14703653,19,47.1,3.382857142857143,1.1761904761904762,7.5047619047619065
2014-11-16,2014,46,1.12824,1.2,0,0,129,226,279,24,463,154,52595,515,3,0,0,2,3,0,0,3.7,0.0,459.9,97.7,3.1,14703653,19,47.1,2.562857142857143,0.6619047619047619,5.057142857142857
2014-11-23,2014,47,1.00111,1.2,0,0,148,174,238,12,425,154,52399,590,2,0,0,9,1,0,0,3.7,0.0,459.9,97.7,3.1,14703653,19,47.1,4.0685714285714285,3.8404761904761893,1.6047619047619046
2014-11-30,2014,48,1.14027,1.2,0,0,134,132,182,20,359,155,35683,510,9,0,0,22,0,0,0,3.8,0.0,581.5,121.8,-0.6,14703653,19,47.1,3.8714285714285714,6.330952380952381,4.261904761904762
2014-12-07,2014,49,1.10299,1.2,0,0,152,249,328,28,542,161,55117,722,17,0,0,32,2,0,0,3.8,0.0,581.5,121.8,-0.6,14703653,19,47.1,4.148571428571429,4.614285714285714,3.2190476190476187
2014-12-14,2014,50,1.23213,1.2,1,0,179,273,340,41,594,153,51222,848,43,0,0,63,2,0,0,3.8,0.0,581.5,121.8,-0.6,14703653,19,47.1,4.234285714285715,8.250000000000002,0.7
2014-12-21,2014,51,1.31102,1.2,1,1,211,259,338,41,625,153,50026,1162,73,0,0,112,5,0,0,3.8,0.0,581.5,121.8,-0.6,14703653,19,47.1,3.242857142857143,1.742857142857143,1.6952380952380957
2014-12-28,2014,52,1.96586,1.2,1,1,226,207,307,59,651,150,32717,1371,138,1,0,181,0,0,0,3.8,0.0,581.5,121.8,-0.6,14703653,19,47.1,3.3800000000000003,3.6285714285714286,5.504761904761905
2015-01-04,2014,53,1.89326,1.2,1,1,243,179,294,77,688,149,35109,1779,160,0,0,186,11,0,0,3.8,0.0,713.2,79.4,-5.3,14703653,19,47.1,3.5,2.8904761904761904,-1.7619047619047623
2015-01-11,2015,1,1.94392,1.2,1,1,241,341,499,80,915,151,48019,2230,213,2,0,251,6,0,0,4.2,0.0,756.5,68.4,-6.9,14729548,19,47.1,4.13,0.08055555555555555,-7.872222222222221
2015-01-18,2015,2,2.61241,1.2,1,1,308,584,799,89,1306,159,51021,2581,344,1,0,346,16,0,0,4.2,0.0,756.5,68.4,-6.9,14729548,19,47.1,3.5228571428571427,2.5119047619047623,-4.628571428571428
2015-01-25,2015,3,3.93773,1.2,1,1,460,953,1200,125,1923,161,50890,2791,454,0,0,377,19,0,0,4.2,0.0,756.5,68.4,-6.9,14729548,19,47.1,3.66,2.169047619047619,-0.3666666666666667
2015-02-01,2015,4,3.59462,1.2,1,1,322,887,1076,58,1557,160,44917,2680,418,1,0,320,26,0,0,4.2,0.0,756.5,68.4,-6.9,14729548,19,47.1,5.386666666666667,2.6972222222222224,-7.033333333333334
2015-02-08,2015,5,3.55818,1.2,1,1,284,809,1000,64,1463,158,45708,2510,332,0,0,302,22,0,0,4.1,0.0,764.2,56.6,-8.5,14729548,19,47.1,4.014285714285714,3.08095238095238,-7.3428571428571425
2015-02-15,2015,6,3.26275,1.2,1,1,267,694,843,63,1271,159,45626,2171,239,1,0,211,36,0,0,4.1,0.0,764.2,56.6,-8.5,14729548,19,47.1,4.877142857142857,2.5642857142857145,-8.357142857142858
2015-02-22,2015,7,2.93637,1.2,1,1,210,492,609,68,973,154,42015,1875,148,0,0,150,40,0,0,4.1,0.0,764.2,56.6,-8.5,14729548,19,47.1,3.6971428571428575,1.411904761904762,-8.433333333333334
2015-03-01,2015,8,1.94445,1.2,1,1,159,414,567,64,890,161,53347,1478,116,1,0,121,43,0,0,4.1,0.0,764.2,56.6,-8.5,14729548,19,47.1,3.2466666666666666,0.8249999999999998,-8.299999999999999
2015-03-08,2015,9,1.76866,1.2,1,1,201,383,490,46,797,147,49598,1231,74,0,0,89,45,0,0,4.1,0.0,558.4,61.4,0.2,14729548,19,47.1,3.6542857142857144,1.4809523809523808,-2.9238095238095245
2015-03-15,2015,10,1.72719,1.2,1,1,160,372,487,48,767,156,49715,1199,80,1,0,55,47,0,0,4.1,0.0,558.4,61.4,0.2,14729548,19,47.1,4.011428571428572,2.523809523809524,2.1333333333333333
2015-03-22,2015,11,1.51214,1.2,1,1,204,249,365,47,695,154,49795,1169,65,0,0,33,86,0,0,4.1,0.0,558.4,61.4,0.2,14729548,19,47.1,4.897142857142858,0.7357142857142858,-1.2428571428571427
2015-03-29,2015,12,1.5203,1.2,1,1,210,337,432,28,728,151,52403,1214,40,2,0,39,115,0,0,4.1,0.0,558.4,61.4,0.2,14729548,19,47.1,3.5,2.6761904761904765,0.9999999999999999
2015-04-05,2015,13,1.58312,1.2,1,1,198,342,451,43,756,151,52317,1063,18,0,0,24,119,0,0,4.1,4.6,269.9,75.4,9.5,14729548,19,47.1,4.242857142857143,1.292857142857143,5.195238095238095
2015-04-12,2015,14,1.38746,1.2,1,1,178,321,420,31,691,144,53033,1231,25,0,0,16,109,0,0,4.1,4.6,269.9,75.4,9.5,14729548,19,47.1,3.6485714285714286,2.4357142857142855,5.233333333333333
2015-04-19,2015,15,1.29744,1.2,1,1,183,244,344,27,621,141,51230,1142,14,0,0,6,118,0,0,4.1,4.6,269.9,75.4,9.5,14729548,19,47.1,3.8200000000000003,0.7714285714285714,11.995238095238095
2015-04-26,2015,16,1.25879,1.2,1,1,146,245,317,33,551,146,46706,964,5,0,0,7,78,0,0,4.1,4.6,269.9,75.4,9.5,14729548,19,47.1,4.354285714285714,5.5,8.495238095238097
2015-05-03,2015,17,1.01564,1.2,0,0,120,197,257,31,439,137,49875,770,7,0,0,0,52,0,0,4.1,4.6,269.9,75.4,9.5,14729548,19,47.1,3.811428571428571,0.28809523809523807,10.523809523809522
2015-05-10,2015,18,1.00593,1.2,0,0,118,142,207,24,389,132,45285,623,2,0,0,0,45,0,0,3.9,33.0,78.1,83.5,16.9,14729548,19,47.1,3.62,0.014285714285714287,17.33809523809524
2015-05-17,2015,19,0.780414,1.2,0,0,88,95,146,19,286,130,44660,510,3,1,0,0,18,0,0,3.9,33.0,78.1,83.5,16.9,14729548,19,47.1,3.528571428571428,0.40857142857142864,16.6
2015-05-24,2015,20,0.795374,1.2,0,0,93,119,157,19,283,116,42619,497,1,0,0,0,9,0,0,3.9,33.0,78.1,83.5,16.9,14729548,19,47.1,4.26,1.5400000000000003,14.785714285714286
2015-05-31,2015,21,0.823276,1.2,0,0,88,87,122,18,248,113,34974,393,1,0,0,0,3,0,0,3.9,33.0,78.1,83.5,16.9,14729548,19,47.1,4.317142857142858,4.551428571428572,21.47142857142857
2015-06-07,2015,22,0.669392,1.2,0,0,84,86,112,16,227,109,37446,331,2,0,0,0,1,0,0,3.4,51.8,46.8,138.4,18.5,14729548,19,47.1,3.3771428571428572,6.9452380952380945,12.647619047619047
2015-06-14,2015,23,0.68428,1.2,0,0,92,92,123,23,257,108,38048,313,2,0,0,1,1,0,0,3.4,51.8,46.8,138.4,18.5,14729548,19,47.1,4.011428571428572,1.788095238095238,21.4
2015-06-21,2015,24,0.543381,1.2,0,0,64,83,112,13,199,106,37540,288,0,0,0,1,1,0,0,3.4,51.8,46.8,138.4,18.5,14729548,19,47.1,3.142857142857143,6.985714285714286,18.214285714285715
2015-06-28,2015,25,0.545817,1.2,0,0,73,73,96,15,188,102,33896,221,0,0,0,0,1,0,0,3.4,51.8,46.8,138.4,18.5,14729548,19,47.1,3.4371428571428573,6.70952380952381,20.41428571428571
2015-07-05,2015,26,0.628069,1.2,0,0,61,71,85,16,173,101,28973,220,1,0,0,0,2,0,0,2.9,120.7,4.1,62.2,22.1,14729548,19,47.1,2.7542857142857144,2.426190476190476,19.866666666666667
2015-07-12,2015,27,0.502202,1.2,0,0,56,59,81,18,168,105,33289,225,2,0,0,0,0,0,0,2.9,120.7,4.1,62.2,22.1,14729548,19,47.1,3.042857142857143,1.788095238095238,23.00952380952381
2015-07-19,2015,28,0.438622,1.2,0,0,61,53,81,8,158,102,34197,200,1,0,0,1,0,0,0,2.9,120.7,4.1,62.2,22.1,14729548,19,47.1,3.165714285714286,1.8595238095238096,21.97142857142857
2015-07-26,2015,29,0.418749,1.2,0,0,56,53,71,14,150,102,34388,198,0,0,0,0,0,0,0,2.9,120.7,4.1,62.2,22.1,14729548,19,47.1,2.8999999999999995,1.7480952380952381,22.74285714285714
2015-08-02,2015,30,0.356937,1.2,0,0,50,56,69,4,133,96,33092,148,0,0,0,0,0,0,0,2.9,120.7,4.1,62.2,22.1,14729548,19,47.1,2.885714285714286,1.9404761904761905,24.957142857142856
2015-08-09,2015,31,0.36071,1.2,0,0,44,59,77,15,144,100,33405,185,4,0,0,2,0,0,0,2.8,119.2,7.5,89.1,22.0,14729548,19,47.1,3.0342857142857147,1.8928571428571426,21.995238095238097
2015-08-16,2015,32,0.384903,1.2,0,0,44,64,81,10,140,99,31785,152,0,0,0,0,1,0,0,2.8,119.2,7.5,89.1,22.0,14729548,19,47.1,2.688571428571428,3.742857142857143,22.576190476190476
2015-08-23,2015,33,0.361836,1.2,0,0,48,52,70,13,138,92,32036,155,0,0,0,0,0,0,0,2.8,119.2,7.5,89.1,22.0,14729548,19,47.1,2.799285714285714,3.4690476190476187,24.00714285714286
2015-08-30,2015,34,0.394007,1.2,0,0,53,55,77,14,156,87,33892,173,0,1,0,1,0,0,0,2.8,119.2,7.5,89.1,22.0,14729548,19,47.1,2.4657142857142853,1.9571428571428575,22.166666666666668
